game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b,mode,pair
0,mcts,expectimax_d3,B,44,84,6.114434,38.8818342,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,A,77,52,5.6891443,40.7878474,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,B,37,76,5.19029,39.321188,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d3
0,mcts,greedy,B,59,68,6.9157841,0.6447243,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_greedy
1,mcts,greedy,A,68,57,5.4637035,0.5847649,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_greedy
2,mcts,greedy,B,64,66,6.2953664,0.4835076,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_greedy
0,mcts,random,A,98,12,4.2429418,7.11e-05,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_random
1,mcts,random,A,117,0,5.1200261,6.53e-05,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_random
2,mcts,random,A,68,8,3.7938949,7.49e-05,23,23,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_random
0,mcts,rule,B,40,94,5.891111601,0.1398553,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_rule
1,mcts,rule,B,57,72,5.6099597,0.1607259,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_rule
2,mcts,rule,A,81,45,6.117807,0.121559,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,mcts_rule
0,random,expectimax_d2,B,16,112,0.0001668,5.5324523,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d2
1,random,expectimax_d2,B,23,103,8.89e-05,6.9419104,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d2
2,random,expectimax_d2,B,12,110,0.0001246,5.5128004,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d2
0,random,expectimax_d3,B,4,124,9.02e-05,38.9045269,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d3
1,random,expectimax_d3,B,10,116,8.21e-05,31.605422,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d3
2,random,expectimax_d3,B,12,100,9.87e-05,44.2924821,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d3
0,random,greedy,B,0,124,9.48e-05,0.4793912,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_greedy
1,random,greedy,B,15,106,8.91e-05,0.4277443,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_greedy
2,random,greedy,B,4,122,9.21e-05,0.532559,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_greedy
0,random,mcts,B,3,127,7.41e-05,6.4868599,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_mcts
1,random,mcts,B,4,116,7.08e-05,5.9741011,24,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_mcts
2,random,mcts,B,0,105,6.95e-05,5.3925923,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_mcts
0,random,rule,B,0,124,7.44e-05,0.2426961,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_rule
1,random,rule,B,15,115,0.0001092,0.2381882,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_rule
2,random,rule,B,8,114,8.79e-05,0.1802651,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,random_rule
0,rule,expectimax_d2,A,91,39,0.274867,7.3886774,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d2
1,rule,expectimax_d2,B,71,75,0.2623583,10.2579227,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d2
2,rule,expectimax_d2,B,49,89,0.1761708,8.4046581,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d2
0,rule,expectimax_d3,A,91,43,0.2522038,47.7225459,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d3
1,rule,expectimax_d3,A,74,72,0.2102275,63.0166297,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d3
2,rule,expectimax_d3,B,63,75,0.2027198,53.6658902,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d3
0,rule,greedy,A,67,63,0.3383514,0.6778156,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_greedy
1,rule,greedy,A,74,72,0.1528341,0.7478802,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_greedy
2,rule,greedy,A,81,53,0.2554252,0.5854773,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_greedy
0,rule,mcts,A,68,58,0.2648439,6.7476116,24,24,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_mcts
1,rule,mcts,B,59,83,0.1905104,7.4284501,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_mcts
2,rule,mcts,A,81,58,0.1350521,6.8032681,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_mcts
0,rule,random,A,127,4,0.1940911,0.0001722,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_random
1,rule,random,A,119,4,0.1728333,8.55e-05,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_random
2,rule,random,A,112,7,0.2476139,8.38e-05,25,25,25,25,reduced_board_inner_ring_center_7x7_fixed_r2,rule_random
0,expectimax_d2,expectimax_d3,B,25,42,2.9521685,18.6252125,13,13,13,13,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,B,13,42,1.9819422,13.1207775,9,9,9,9,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,A,42,33,2.5727778,19.4704697,14,13,14,13,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,B,29,41,3.466587,0.3432779,15,15,15,15,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,B,7,43,2.0923948,0.2175119,10,10,11,11,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,A,44,30,3.2664425,0.3129466,16,15,16,15,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,A,40,22,2.2570271,1.8124979,12,11,13,12,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,A,42,36,4.1028412,3.4305746,16,15,17,16,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,A,40,30,3.3818661,3.596791,15,14,15,14,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,44,0,1.8024855,2.83e-05,8,7,8,7,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random
1,expectimax_d2,random,A,41,7,1.6297904,3.14e-05,9,8,9,8,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random
2,expectimax_d2,random,A,40,0,1.7532458,2.87e-05,10,9,10,9,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random
0,expectimax_d2,rule,B,29,42,3.7559631,0.0988773,13,13,13,13,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule
1,expectimax_d2,rule,B,7,43,2.1195659,0.1299007,10,10,11,11,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule
2,expectimax_d2,rule,A,41,26,3.2093989,0.1719816,13,12,13,12,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,B,39,40,27.410642901,4.3818417,14,14,14,14,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,A,42,21,17.1747014,2.7729097,11,10,11,10,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,B,13,42,16.3838096,1.8975295,10,10,10,10,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,B,28,46,22.3754956,0.2014863,15,15,15,15,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,A,42,21,18.1010313,0.2644309,11,10,11,10,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,B,13,42,16.7990463,0.268918,10,10,10,10,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,A,40,22,13.7325639,1.91652,12,11,13,12,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,A,42,29,20.9954664,2.9757659,13,12,13,12,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,A,40,35,16.9236297,3.1034052,15,14,15,14,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,44,0,11.704098,2.93e-05,8,7,8,7,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random
1,expectimax_d3,random,A,44,7,12.9582734,2.8e-05,9,8,9,8,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random
2,expectimax_d3,random,A,46,6,8.2324694,3.74e-05,11,10,11,10,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random
0,expectimax_d3,rule,B,29,42,24.445288,0.0891087,13,13,13,13,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule
1,expectimax_d3,rule,A,43,24,18.2212887,0.034442,12,11,12,11,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule
2,expectimax_d3,rule,A,41,26,20.1533458,0.1686148,13,12,13,12,reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule
0,greedy,expectimax_d2,B,25,42,0.3673727,2.912763,14,14,14,14,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,A,42,21,0.2171684,2.7435881,11,10,11,10,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,A,44,30,0.3713702,3.3256431,16,15,16,15,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,B,29,42,0.3515718,18.0375644,13,13,13,13,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,A,42,21,0.2128805,20.9921728,11,10,11,10,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,A,41,26,0.3838846,18.4598339,13,12,13,12,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3
0,greedy,mcts,A,42,29,0.2651174,2.5311462,13,13,14,13,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts
1,greedy,mcts,B,4,44,0.0647318,1.045971,8,8,8,8,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts
2,greedy,mcts,A,40,27,0.2652611,3.574081,15,14,15,14,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts
0,greedy,random,A,44,0,0.133158,3.07e-05,8,7,8,7,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random
1,greedy,random,A,41,7,0.1098194,3.34e-05,9,8,9,8,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random
2,greedy,random,A,40,0,0.1800528,3.39e-05,10,9,10,9,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random
0,greedy,rule,B,32,43,0.3524045,0.0632987,14,14,14,14,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule
1,greedy,rule,A,42,21,0.3313879,0.0895764,11,10,11,10,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule
2,greedy,rule,A,41,26,0.3554671,0.1167429,13,12,13,12,reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule
0,mcts,expectimax_d2,B,4,40,1.5048051,1.7264143,8,8,8,8,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,A,43,31,3.7034276,3.6648332,15,14,16,15,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,A,42,36,3.2450081,2.8718653,16,15,16,15,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,B,4,40,1.5239239,14.3252063,8,8,8,8,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,A,43,31,3.5732721,26.3761569,15,14,16,15,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,A,42,32,3.3882644,23.1000307,15,14,15,14,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3
0,mcts,greedy,B,4,41,1.7212649,0.173147,9,9,9,9,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_greedy
1,mcts,greedy,A,43,31,3.2953141,0.3003915,15,14,16,15,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_greedy
2,mcts,greedy,A,41,32,3.1050955,0.2391614,15,14,15,14,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_greedy
0,mcts,random,A,42,16,2.221366,4.19e-05,13,12,14,13,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_random
1,mcts,random,A,41,0,1.3533723,1.86e-05,8,7,8,7,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_random
2,mcts,random,A,41,12,2.7501163,4.69e-05,19,18,20,19,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_random
0,mcts,rule,B,4,41,1.8444834,0.0359885,9,9,9,9,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_rule
1,mcts,rule,B,35,43,4.0837971,0.1489524,16,16,17,17,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_rule
2,mcts,rule,B,34,40,3.5128282,0.0820409,15,15,15,15,reduced_board_inner_ring_center_7x7_goal40_r2,mcts_rule
0,random,expectimax_d2,B,0,40,2.58e-05,1.2994593,7,7,7,7,reduced_board_inner_ring_center_7x7_goal40_r2,random_expectimax_d2
1,random,expectimax_d2,B,11,44,3.59e-05,1.8631459,10,10,10,10,reduced_board_inner_ring_center_7x7_goal40_r2,random_expectimax_d2
2,random,expectimax_d2,B,0,40,2.92e-05,2.2324551,9,9,9,9,reduced_board_inner_ring_center_7x7_goal40_r2,random_expectimax_d2
0,random,expectimax_d3,B,0,40,2.14e-05,10.3265543,7,7,7,7,reduced_board_inner_ring_center_7x7_goal40_r2,random_expectimax_d3
1,random,expectimax_d3,B,10,45,3.47e-05,10.1588299,11,11,11,11,reduced_board_inner_ring_center_7x7_goal40_r2,random_expectimax_d3
2,random,expectimax_d3,B,12,40,5.02e-05,18.5945884,13,13,13,13,reduced_board_inner_ring_center_7x7_goal40_r2,random_expectimax_d3
0,random,greedy,B,0,40,2.48e-05,0.0902333,7,7,7,7,reduced_board_inner_ring_center_7x7_goal40_r2,random_greedy
1,random,greedy,B,11,43,4.11e-05,0.1228472,12,12,13,13,reduced_board_inner_ring_center_7x7_goal40_r2,random_greedy
2,random,greedy,B,0,40,3.03e-05,0.1843824,9,9,9,9,reduced_board_inner_ring_center_7x7_goal40_r2,random_greedy
0,random,mcts,B,0,41,1.87e-05,0.9894601,8,8,8,8,reduced_board_inner_ring_center_7x7_goal40_r2,random_mcts
1,random,mcts,B,0,41,2.12e-05,1.1247119,8,9,9,9,reduced_board_inner_ring_center_7x7_goal40_r2,random_mcts
2,random,mcts,B,0,43,2.68e-05,1.5789479,10,10,10,10,reduced_board_inner_ring_center_7x7_goal40_r2,random_mcts
0,random,rule,B,0,40,2.01e-05,0.0262698,7,7,7,7,reduced_board_inner_ring_center_7x7_goal40_r2,random_rule
1,random,rule,B,7,40,3.09e-05,0.0200552,9,9,9,9,reduced_board_inner_ring_center_7x7_goal40_r2,random_rule
2,random,rule,B,0,41,2.59e-05,0.0317417,9,9,9,9,reduced_board_inner_ring_center_7x7_goal40_r2,random_rule
0,rule,expectimax_d2,A,41,30,0.0914491,2.879602,14,13,14,13,reduced_board_inner_ring_center_7x7_goal40_r2,rule_expectimax_d2
1,rule,expectimax_d2,A,41,18,0.0500435,2.5860878,10,9,10,9,reduced_board_inner_ring_center_7x7_goal40_r2,rule_expectimax_d2
2,rule,expectimax_d2,B,26,41,0.1110238,2.935748,12,12,12,12,reduced_board_inner_ring_center_7x7_goal40_r2,rule_expectimax_d2
0,rule,expectimax_d3,A,41,34,0.1359899,19.8470586,14,13,14,13,reduced_board_inner_ring_center_7x7_goal40_r2,rule_expectimax_d3
1,rule,expectimax_d3,A,42,21,0.0863443,22.850465,11,10,11,10,reduced_board_inner_ring_center_7x7_goal40_r2,rule_expectimax_d3
2,rule,expectimax_d3,B,30,41,0.1130486,20.5846648,13,13,13,13,reduced_board_inner_ring_center_7x7_goal40_r2,rule_expectimax_d3
0,rule,greedy,B,25,42,0.0770816,0.2716115,14,14,14,14,reduced_board_inner_ring_center_7x7_goal40_r2,rule_greedy
1,rule,greedy,A,42,21,0.0736685,0.2625776,11,10,11,10,reduced_board_inner_ring_center_7x7_goal40_r2,rule_greedy
2,rule,greedy,B,30,41,0.1268729,0.3510794,13,13,13,13,reduced_board_inner_ring_center_7x7_goal40_r2,rule_greedy
0,rule,mcts,A,42,29,0.1238254,2.6500991,13,13,14,13,reduced_board_inner_ring_center_7x7_goal40_r2,rule_mcts
1,rule,mcts,B,7,41,0.0278903,1.7368901,8,8,8,8,reduced_board_inner_ring_center_7x7_goal40_r2,rule_mcts
2,rule,mcts,A,40,27,0.0372668,2.6713923,13,12,13,12,reduced_board_inner_ring_center_7x7_goal40_r2,rule_mcts
0,rule,random,A,44,0,0.0568011,2.75e-05,8,7,8,7,reduced_board_inner_ring_center_7x7_goal40_r2,rule_random
1,rule,random,A,40,4,0.0283457,2.93e-05,9,8,9,8,reduced_board_inner_ring_center_7x7_goal40_r2,rule_random
2,rule,random,A,41,3,0.0594242,3.16e-05,9,8,9,8,reduced_board_inner_ring_center_7x7_goal40_r2,rule_random
0,expectimax_d2,expectimax_d3,B,15,16,5.0007495,35.8576085,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,A,29,6,4.8857959,35.3834406,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,B,9,25,4.3830897,33.3521931,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,A,17,14,4.394791001,0.3951924,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,A,21,14,4.1698866,0.3658438,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,A,22,10,4.088421699,0.4137341,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,B,6,31,3.9365982,6.2463858,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,B,15,21,4.0730238,6.2792703,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,B,14,22,4.7118661,6.6359312,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,32,0,4.8282713,9.52e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_random
1,expectimax_d2,random,A,30,5,4.405418501,8.22e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_random
2,expectimax_d2,random,A,32,2,4.278487,8.39e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_random
0,expectimax_d2,rule,B,3,34,5.0971793,0.292086,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_rule
1,expectimax_d2,rule,A,19,18,4.7654127,0.2003976,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_rule
2,expectimax_d2,rule,B,9,28,4.730531,0.2692837,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,B,10,21,33.6695192,4.3680013,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,A,21,14,33.102709,4.012105,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,A,17,13,34.4916862,4.0357623,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,B,10,17,33.5670882,0.4289317,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,A,19,17,31.5864181,0.408333,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,A,22,10,33.4611941,0.3864334,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,B,16,22,31.1609662,5.8772432,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,B,7,29,28.9272799,6.0893006,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,B,15,24,34.683775,5.9044782,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,31,0,39.9281068,9.65e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_random
1,expectimax_d3,random,A,32,0,27.2713337,0.0004095,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_random
2,expectimax_d3,random,A,30,6,37.7835541,0.0016801,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_random
0,expectimax_d3,rule,B,6,31,31.1726658,0.3046115,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_rule
1,expectimax_d3,rule,B,6,31,30.2682255,0.2266359,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_rule
2,expectimax_d3,rule,B,10,27,37.3017975,0.1864198,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,expectimax_d3_rule
0,greedy,expectimax_d2,B,12,19,0.5618515,4.7095346,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,A,18,16,0.3662375,3.8223369,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,A,17,16,0.4988579,5.2243466,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,B,12,20,0.4181243,36.0123092,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,A,18,16,0.4479733,32.6990466,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,A,19,14,0.4881677,34.7535536,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_expectimax_d3
0,greedy,mcts,B,7,30,0.3489963,6.6419068,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_mcts
1,greedy,mcts,B,8,27,0.3749564,6.5329736,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_mcts
2,greedy,mcts,B,6,30,0.3945354,6.7061423,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_mcts
0,greedy,random,A,23,5,0.5076047,9.23e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_random
1,greedy,random,A,26,4,0.4398069,0.00011,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_random
2,greedy,random,A,24,8,0.4605085,0.0001003,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_random
0,greedy,rule,B,6,31,0.503230801,0.2852639,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_rule
1,greedy,rule,A,19,18,0.344775,0.1440594,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_rule
2,greedy,rule,B,9,28,0.5342629,0.2377632,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,greedy_rule
0,mcts,expectimax_d2,A,25,13,6.8203834,5.328424,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,A,26,8,5.8091901,3.9428575,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,A,30,6,6.8417206,4.8442348,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,A,23,10,5.8626173,24.9742027,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,A,25,12,6.1193719,27.6738158,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,B,17,20,6.6582063,34.3435201,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_expectimax_d3
0,mcts,greedy,A,29,3,6.1730588,0.3311935,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_greedy
1,mcts,greedy,A,31,6,5.8593116,0.2671003,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_greedy
2,mcts,greedy,A,30,6,6.1713874,0.369241,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_greedy
0,mcts,random,A,30,1,6.0049293,7.55e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_random
1,mcts,random,A,32,0,6.1691123,6.26e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_random
2,mcts,random,A,34,3,6.035498,6.61e-05,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_random
0,mcts,rule,B,17,22,6.3833735,0.1786139,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_rule
1,mcts,rule,B,7,31,6.1771372,0.2182944,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_rule
2,mcts,rule,B,16,21,6.1699177,0.2171925,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,mcts_rule
0,random,expectimax_d2,B,3,25,9.37e-05,4.9657818,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2
1,random,expectimax_d2,B,3,24,8.19e-05,4.7793042,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2
2,random,expectimax_d2,B,0,35,9.17e-05,5.1925106,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_expectimax_d2
0,random,expectimax_d3,B,2,29,9.41e-05,43.7165635,25,25,25,25,reduced_deck_movement_heavy_fixed_r2,random_expectimax_d3
