game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b,mode,pair
2,expectimax_d3,random,A,40,0,22.3028271,6.56e-05,22,21,22,21,corrected_reduced_board_default_goal40_r2,expectimax_d3_random
0,expectimax_d3,rule,B,9,40,22.9837861,0.0942895,23,23,23,23,corrected_reduced_board_default_goal40_r2,expectimax_d3_rule
1,expectimax_d3,rule,B,33,42,38.6060526,0.1879537,35,35,35,35,corrected_reduced_board_default_goal40_r2,expectimax_d3_rule
2,expectimax_d3,rule,B,30,40,31.0853303,0.0963586,31,31,31,31,corrected_reduced_board_default_goal40_r2,expectimax_d3_rule
0,greedy,expectimax_d2,B,6,40,0.2796991,4.0448131,25,25,25,25,corrected_reduced_board_default_goal40_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,A,40,35,0.5053372,5.712207,41,40,41,40,corrected_reduced_board_default_goal40_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,B,24,40,0.4621917,4.8355298,33,33,33,33,corrected_reduced_board_default_goal40_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,B,18,42,0.2689747,38.8383746,30,30,30,30,corrected_reduced_board_default_goal40_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,B,38,40,0.4268344,42.6537406,39,39,39,39,corrected_reduced_board_default_goal40_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,B,28,41,0.2861847,31.3310977,39,39,39,39,corrected_reduced_board_default_goal40_r2,greedy_expectimax_d3
0,greedy,mcts,B,24,40,0.2705437,6.3468291,32,32,32,32,corrected_reduced_board_default_goal40_r2,greedy_mcts
1,greedy,mcts,B,35,42,0.3972109,8.6003533,37,37,37,37,corrected_reduced_board_default_goal40_r2,greedy_mcts
2,greedy,mcts,B,32,40,0.3030033,6.0662586,32,32,32,32,corrected_reduced_board_default_goal40_r2,greedy_mcts
0,greedy,random,A,42,4,0.2982539,8.08e-05,26,25,26,25,corrected_reduced_board_default_goal40_r2,greedy_random
1,greedy,random,A,40,2,0.180899,5.78e-05,20,19,20,19,corrected_reduced_board_default_goal40_r2,greedy_random
2,greedy,random,A,40,5,0.3303044,0.0001197,28,27,28,27,corrected_reduced_board_default_goal40_r2,greedy_random
0,greedy,rule,B,6,40,0.4329491,0.2245815,23,23,23,23,corrected_reduced_board_default_goal40_r2,greedy_rule
1,greedy,rule,B,27,40,0.4156482,0.2443383,33,33,33,33,corrected_reduced_board_default_goal40_r2,greedy_rule
2,greedy,rule,B,24,40,0.3031293,0.1791915,31,31,31,31,corrected_reduced_board_default_goal40_r2,greedy_rule
0,mcts,expectimax_d2,A,40,32,6.5940572,4.8112293,36,35,36,35,corrected_reduced_board_default_goal40_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,A,43,14,5.8583708,3.2499038,30,29,30,29,corrected_reduced_board_default_goal40_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,A,40,19,5.2251799,3.3901172,29,28,29,28,corrected_reduced_board_default_goal40_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,B,34,42,6.8076077,35.3904433,38,38,38,38,corrected_reduced_board_default_goal40_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,A,43,14,5.4940978,27.7027301,30,29,30,29,corrected_reduced_board_default_goal40_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,A,40,12,4.6970796,19.8041169,26,25,26,25,corrected_reduced_board_default_goal40_r2,mcts_expectimax_d3
0,mcts,greedy,B,37,41,6.6362276,0.2635472,38,38,38,38,corrected_reduced_board_default_goal40_r2,mcts_greedy
1,mcts,greedy,A,43,23,5.989409,0.2932496,36,35,36,35,corrected_reduced_board_default_goal40_r2,mcts_greedy
2,mcts,greedy,A,42,23,5.1942498,0.2351174,31,30,31,30,corrected_reduced_board_default_goal40_r2,mcts_greedy
0,mcts,random,A,41,7,5.5750995,7.33e-05,33,32,35,34,corrected_reduced_board_default_goal40_r2,mcts_random
1,mcts,random,A,42,0,3.6362377,4.68e-05,22,21,22,21,corrected_reduced_board_default_goal40_r2,mcts_random
2,mcts,random,A,42,3,4.3640241,6.63e-05,25,24,25,24,corrected_reduced_board_default_goal40_r2,mcts_random
0,mcts,rule,B,38,40,7.2699976,0.1440875,40,40,41,41,corrected_reduced_board_default_goal40_r2,mcts_rule
1,mcts,rule,A,40,31,6.1120333,0.1482594,32,31,32,31,corrected_reduced_board_default_goal40_r2,mcts_rule
2,mcts,rule,B,34,40,6.1589104,0.1188876,33,33,33,33,corrected_reduced_board_default_goal40_r2,mcts_rule
0,random,expectimax_d2,B,2,41,6.68e-05,2.233865,24,24,24,24,corrected_reduced_board_default_goal40_r2,random_expectimax_d2
1,random,expectimax_d2,B,2,40,6.25e-05,3.1094467,22,22,22,22,corrected_reduced_board_default_goal40_r2,random_expectimax_d2
2,random,expectimax_d2,B,5,41,7.48e-05,2.1156136,24,24,24,24,corrected_reduced_board_default_goal40_r2,random_expectimax_d2
0,random,expectimax_d3,B,7,41,0.0001054,22.3763949,26,26,26,26,corrected_reduced_board_default_goal40_r2,random_expectimax_d3
1,random,expectimax_d3,B,2,40,7.42e-05,33.9304836,22,22,22,22,corrected_reduced_board_default_goal40_r2,random_expectimax_d3
2,random,expectimax_d3,B,6,41,8.03e-05,28.2482387,25,25,25,25,corrected_reduced_board_default_goal40_r2,random_expectimax_d3
0,random,greedy,B,5,43,7.77e-05,0.2499655,27,27,27,27,corrected_reduced_board_default_goal40_r2,random_greedy
1,random,greedy,B,1,42,5.4e-05,0.1409361,21,21,21,21,corrected_reduced_board_default_goal40_r2,random_greedy
2,random,greedy,B,9,41,8.76e-05,0.238631,28,28,28,28,corrected_reduced_board_default_goal40_r2,random_greedy
0,random,mcts,B,1,40,6.59e-05,4.9472217,22,22,22,22,corrected_reduced_board_default_goal40_r2,random_mcts
1,random,mcts,B,1,41,0.0001421,4.4930759,21,21,21,21,corrected_reduced_board_default_goal40_r2,random_mcts
2,random,mcts,B,9,42,0.0001092,6.3420881,32,32,32,32,corrected_reduced_board_default_goal40_r2,random_mcts
0,random,rule,B,7,42,7.77e-05,0.0885253,27,27,28,28,corrected_reduced_board_default_goal40_r2,random_rule
1,random,rule,B,2,41,4.71e-05,0.0622023,19,19,19,19,corrected_reduced_board_default_goal40_r2,random_rule
2,random,rule,B,8,40,6.27e-05,0.0796082,23,23,23,23,corrected_reduced_board_default_goal40_r2,random_rule
0,rule,expectimax_d2,A,40,34,0.2038691,4.7441391,37,36,37,36,corrected_reduced_board_default_goal40_r2,rule_expectimax_d2
1,rule,expectimax_d2,A,40,15,0.1050959,2.6423996,26,25,26,25,corrected_reduced_board_default_goal40_r2,rule_expectimax_d2
2,rule,expectimax_d2,A,40,15,0.1357175,2.4897865,26,25,26,25,corrected_reduced_board_default_goal40_r2,rule_expectimax_d2
0,rule,expectimax_d3,A,40,31,0.2074235,37.5985922,37,36,37,36,corrected_reduced_board_default_goal40_r2,rule_expectimax_d3
1,rule,expectimax_d3,A,42,11,0.0894426,21.0430992,24,23,24,23,corrected_reduced_board_default_goal40_r2,rule_expectimax_d3
2,rule,expectimax_d3,A,40,12,0.103285,20.2729275,23,22,23,22,corrected_reduced_board_default_goal40_r2,rule_expectimax_d3
0,rule,greedy,A,40,24,0.1339635,0.2157717,33,32,33,32,corrected_reduced_board_default_goal40_r2,rule_greedy
1,rule,greedy,A,41,7,0.1101102,0.2159092,22,21,22,21,corrected_reduced_board_default_goal40_r2,rule_greedy
2,rule,greedy,A,40,12,0.1025418,0.190033,23,22,23,22,corrected_reduced_board_default_goal40_r2,rule_greedy
0,rule,mcts,A,43,11,0.1100149,3.9835045,24,23,24,23,corrected_reduced_board_default_goal40_r2,rule_mcts
1,rule,mcts,A,42,32,0.1518102,6.1122769,34,33,34,33,corrected_reduced_board_default_goal40_r2,rule_mcts
2,rule,mcts,A,40,24,0.1134121,5.2874732,32,31,32,31,corrected_reduced_board_default_goal40_r2,rule_mcts
0,rule,random,A,40,3,0.109884,8.22e-05,23,22,23,22,corrected_reduced_board_default_goal40_r2,rule_random
1,rule,random,A,43,6,0.1569593,9.08e-05,22,21,22,21,corrected_reduced_board_default_goal40_r2,rule_random
2,rule,random,A,40,5,0.1695308,8.63e-05,24,23,25,24,corrected_reduced_board_default_goal40_r2,rule_random
0,expectimax_d2,expectimax_d3,B,28,60,2.426112,21.0764538,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,A,62,44,3.1227199,25.7805538,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,A,55,46,2.6793736,22.0344599,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,B,35,59,2.3181352,0.2372744,23,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,draw,48,48,3.1271798,0.2494238,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,A,57,45,2.778226,0.2479606,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,B,32,50,2.065666,3.2887788,22,22,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,A,52,48,2.2225602,3.4952523,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,A,77,42,2.8780836,3.7457928,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,57,7,1.5875612,6.31e-05,22,22,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_random
1,expectimax_d2,random,A,87,3,1.6313102,6.46e-05,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_random
2,expectimax_d2,random,A,77,8,1.4412777,7.84e-05,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_random
0,expectimax_d2,rule,A,67,47,3.0033646,0.1795982,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_rule
1,expectimax_d2,rule,A,70,35,2.3540722,0.1194944,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_rule
2,expectimax_d2,rule,A,57,48,2.8784126,0.1291992,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,A,46,33,15.7634563,1.8387696,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,draw,48,48,22.5074101,2.5712402,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,B,30,60,21.0581191,2.6005574,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,A,45,43,19.6878823,0.2233476,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,draw,48,48,22.6557368,0.2317908,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,B,34,70,22.4896868,0.1905518,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,A,43,38,16.3220402,3.3523366,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,B,47,59,20.0900921,3.5863502,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,A,58,33,14.5319511,3.2831678,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,96,6,17.4186431,7.99e-05,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_random
1,expectimax_d3,random,A,88,5,13.6334694,6.42e-05,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_random
2,expectimax_d3,random,A,76,14,19.9646251,8.34e-05,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_random
0,expectimax_d3,rule,A,62,43,19.4893053,0.1235209,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_rule
1,expectimax_d3,rule,A,70,28,23.9761995,0.1401898,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_rule
2,expectimax_d3,rule,B,40,60,26.4069485,0.1654242,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,expectimax_d3_rule
0,greedy,expectimax_d2,A,42,28,0.1804386,2.2376513,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,B,36,70,0.2454164,2.8916563,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,B,42,52,0.2327786,2.7563719,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,B,36,54,0.2189385,21.2379267,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,B,42,51,0.2370484,21.7128202,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,B,50,51,0.2258232,20.490761,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_expectimax_d3
0,greedy,mcts,B,36,56,0.2345104,3.4113836,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_mcts
1,greedy,mcts,B,54,66,0.2460501,3.9986997,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_mcts
2,greedy,mcts,A,54,33,0.1737471,3.7593613,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_mcts
0,greedy,random,A,52,11,0.1217795,5.19e-05,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_random
1,greedy,random,A,87,3,0.1160451,5.06e-05,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_random
2,greedy,random,A,86,12,0.1452229,8.03e-05,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_random
0,greedy,rule,B,44,65,0.2482432,0.1941848,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_rule
1,greedy,rule,A,73,37,0.3174191,0.1954924,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_rule
2,greedy,rule,A,63,57,0.200602,0.1436129,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,greedy_rule
0,mcts,expectimax_d2,B,41,49,3.525024,2.1546321,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,B,39,51,3.51287,2.354637,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,A,62,30,3.8195591,2.6995532,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,B,47,50,3.6904741,16.2330861,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,B,39,51,4.1217598,20.6086521,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,A,72,33,3.9368696,22.0647426,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_expectimax_d3
0,mcts,greedy,A,64,43,3.4539527,0.2088707,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_greedy
1,mcts,greedy,draw,46,46,3.5208324,0.2424695,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_greedy
2,mcts,greedy,A,50,46,3.6639114,0.2657385,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_greedy
0,mcts,random,A,63,10,3.1954276,6.74e-05,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_random
1,mcts,random,A,54,18,3.2854591,5.11e-05,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_random
2,mcts,random,A,42,21,3.3710115,4.56e-05,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_random
0,mcts,rule,A,69,45,3.7138466,0.1378413,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_rule
1,mcts,rule,A,80,37,3.7583263,0.1414404,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_rule
2,mcts,rule,A,74,36,3.6414452,0.0940576,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,mcts_rule
0,random,expectimax_d2,B,3,79,8.71e-05,1.9746755,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_expectimax_d2
1,random,expectimax_d2,B,4,75,8.18e-05,1.7865653,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_expectimax_d2
2,random,expectimax_d2,B,2,86,0.0001005,1.7734306,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_expectimax_d2
0,random,expectimax_d3,B,6,94,6.25e-05,20.6834316,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_expectimax_d3
1,random,expectimax_d3,B,3,78,6.32e-05,12.3352225,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_expectimax_d3
2,random,expectimax_d3,B,6,63,8.33e-05,14.4871878,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_expectimax_d3
0,random,greedy,B,9,87,8.31e-05,0.1755733,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_greedy
1,random,greedy,B,6,80,7.92e-05,0.1092298,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_greedy
2,random,greedy,B,17,78,8.01e-05,0.140425,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_greedy
0,random,mcts,B,11,62,9.59e-05,3.5956354,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_mcts
1,random,mcts,B,6,65,7.6e-05,3.5111327,22,22,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_mcts
2,random,mcts,B,10,70,6.81e-05,3.4955749,23,23,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_mcts
0,random,rule,B,18,87,6.96e-05,0.1514685,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_rule
1,random,rule,B,3,63,6.61e-05,0.1050818,21,21,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_rule
2,random,rule,B,12,69,8.34e-05,0.0964551,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,random_rule
0,rule,expectimax_d2,B,38,81,0.181024,3.3300484,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_expectimax_d2
1,rule,expectimax_d2,B,55,57,0.1703269,2.6124096,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_expectimax_d2
2,rule,expectimax_d2,B,48,75,0.1429589,2.9744859,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_expectimax_d2
0,rule,expectimax_d3,B,52,56,0.1675323,24.1391823,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_expectimax_d3
1,rule,expectimax_d3,A,61,48,0.1436564,23.5765488,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_expectimax_d3
2,rule,expectimax_d3,A,65,62,0.1536582,22.1494093,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_expectimax_d3
0,rule,greedy,B,33,79,0.1977781,0.2502612,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_greedy
1,rule,greedy,B,45,84,0.2726799,0.3719114,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_greedy
2,rule,greedy,B,43,73,0.12966,0.1969941,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_greedy
0,rule,mcts,A,67,36,0.1309543,3.4785438,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_mcts
1,rule,mcts,B,32,85,0.1150719,3.9928132,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_mcts
2,rule,mcts,B,45,64,0.088366,3.5806907,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_mcts
0,rule,random,A,94,9,0.1441545,6.56e-05,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_random
1,rule,random,A,97,12,0.0971149,5.76e-05,25,25,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_random
2,rule,random,A,69,18,0.1031851,6.75e-05,24,24,25,25,corrected_reduced_board_bottleneck_7x7_fixed_r2,rule_random
0,expectimax_d2,expectimax_d3,B,6,12,0.8731158,8.7544505,9,9,10,10,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,A,12,6,0.4564381,4.2703238,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,A,15,3,0.7267571,4.9554231,8,7,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,B,9,12,0.9494812,0.0924814,9,9,10,10,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,A,12,6,0.4609367,0.0292615,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,A,12,3,0.8027605,0.0687925,7,6,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,B,6,12,0.9612206,1.4779604,10,10,12,12,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,B,9,12,0.4214732,0.7937579,7,7,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,B,4,12,0.4581363,0.989841,7,7,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,12,0,0.6918237,2.99e-05,10,9,12,11,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random
1,expectimax_d2,random,A,12,0,0.4062014,1.63e-05,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random
2,expectimax_d2,random,A,10,0,0.4315246,1.81e-05,7,6,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_random
0,expectimax_d2,rule,B,9,12,0.860205,0.0292372,6,6,6,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule
1,expectimax_d2,rule,A,12,6,0.7518506,0.048602,7,6,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule
2,expectimax_d2,rule,B,9,12,0.6885452,0.0070358,6,6,6,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,B,6,12,6.0322929,0.7939485,10,10,11,11,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,A,12,6,4.0741689,0.4358206,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,A,12,9,4.0585907,0.4429923,9,8,9,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,B,6,12,6.261059,0.0433004,8,8,8,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,A,12,6,4.050612,0.029412,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,A,12,9,5.0732067,0.0922481,10,9,11,10,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,B,6,12,6.2784032,1.4700317,10,10,12,12,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,A,12,6,3.3679063,0.7315357,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,B,9,10,4.0869971,1.0590377,8,8,9,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,12,3,5.4120254,1.43e-05,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random
1,expectimax_d3,random,A,12,0,3.270652,1.58e-05,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random
2,expectimax_d3,random,A,16,9,4.3521958,2.69e-05,9,8,10,9,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_random
0,expectimax_d3,rule,A,12,6,5.2571102,0.0220726,8,7,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule
1,expectimax_d3,rule,A,12,6,4.375527,0.0284754,7,6,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule
2,expectimax_d3,rule,A,12,6,5.2366203,0.0470853,8,7,9,8,corrected_reduced_board_bottleneck_7x7_goal10_r2,expectimax_d3_rule
0,greedy,expectimax_d2,B,6,12,0.0557258,0.9102627,9,9,10,10,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,A,12,9,0.045144,0.519703,7,6,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,B,3,12,0.0390395,0.4881806,7,7,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,B,6,12,0.0573672,8.8646935,9,9,10,10,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,A,12,9,0.0468965,4.6355748,7,6,8,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,B,3,12,0.0404082,3.5607809,7,7,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_expectimax_d3
0,greedy,mcts,B,6,12,0.1353951,1.5488954,10,10,12,12,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts
1,greedy,mcts,A,12,6,0.0316795,0.7229215,6,5,7,6,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts
2,greedy,mcts,B,6,12,0.0444818,1.0143038,7,7,7,7,corrected_reduced_board_bottleneck_7x7_goal10_r2,greedy_mcts
